,MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,LONG_017,LAT_016
1267,1,1,1934,5612,2020,0,6,1,1959.0,6,6,24.5,32.7,1,19,3.0,16.5,13.4,14.0,0,0,0,1,0,95173856,33304314
1268,1,1,1934,5612,2020,0,6,1,1959.0,5,6,24.5,32.7,1,19,3.0,7.3,13.4,14.0,0,0,0,1,0,95163374,33300893
1269,1,1,1934,4953,2020,0,6,1,1959.0,6,7,24.5,32.7,1,19,3.0,14.9,13.4,14.0,0,0,0,1,0,95152316,33293092
1270,1,1,1934,4953,2020,0,6,1,1959.0,6,7,24.5,32.7,1,19,3.0,6.7,13.4,14.0,0,0,0,1,0,95143796,33290627
1271,1,1,2009,4445,2020,0,0,2,0.0,7,9,32.7,54.4,5,2,24.4,195.1,25.6,26.2,1,1,1,1,0,95082795,33233106
1272,1,1,1943,4514,2020,0,6,1,1962.0,6,6,32.7,44.4,1,1,7.0,35.1,12.6,14.0,1,1,1,1,0,95111273,33263607
1273,1,1,1943,4514,2020,0,6,1,1962.0,6,6,32.7,44.4,1,1,7.0,49.4,12.6,14.0,1,1,1,1,0,95102471,33253541
1274,1,1,1952,4514,2020,0,6,1,1962.0,6,9,24.5,32.7,1,19,3.0,6.7,13.7,15.3,0,0,0,1,0,95121041,33273507
1275,1,1,2009,4445,2020,0,0,2,0.0,7,9,32.7,54.4,5,2,24.4,170.7,25.6,26.2,1,1,1,1,0,95075804,33231104
1276,1,1,1938,413,2020,0,6,1,0.0,5,4,16.3,27.2,3,2,9.1,82.3,7.0,7.7,1,1,1,1,0,94542919,33334891
1277,1,1,1938,413,2020,0,6,1,0.0,5,4,16.3,27.2,3,2,9.1,27.4,7.0,7.7,1,1,1,1,0,94533468,33315495
1278,1,1,1953,100,2020,0,6,1,0.0,7,4,33.6,68.0,1,1,7.6,22.9,5.6,6.5,1,1,1,1,0,94521733,33282923
1279,1,1,1959,100,2020,0,6,1,0.0,7,5,30.8,51.7,1,2,9.1,27.4,6.9,7.6,1,1,1,1,0,94472830,33260335
1280,1,1,1959,139,2020,0,6,1,0.0,7,5,30.8,51.7,1,2,9.1,27.4,7.4,7.6,1,1,1,1,0,94461792,33260281
1281,1,1,1960,197,2020,0,0,0,0.0,5,0,24.5,32.7,1,19,3.0,6.7,0.0,0.0,0,0,0,0,0,94531946,33311390
1282,1,1,1977,560,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,0,1,94590297,33371278
1283,1,1,1977,560,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,0,94574812,33371500
1284,1,1,1977,401,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,0,94543667,33371955
1285,1,1,2006,289,2020,0,6,1,0.0,6,6,32.7,54.4,1,19,3.0,10.1,9.1,15.2,0,0,0,1,0,94505489,33362751
1286,1,1,1949,190,2020,0,6,1,0.0,6,4,20.9,40.8,1,1,7.6,15.2,7.1,7.7,1,1,1,1,0,95142671,33325589
1287,1,1,1949,1510,2020,0,6,1,1983.0,6,9,25.4,42.6,2,1,7.6,61.0,13.6,14.1,1,1,1,1,0,95103989,33324304
1288,1,1,1949,1510,2020,0,6,1,1983.0,5,9,26.3,44.4,2,1,7.6,121.9,13.6,14.1,1,1,0,1,0,95102526,33325082
1289,1,1,1949,1510,2020,0,6,1,1983.0,5,9,26.3,44.4,2,1,7.6,91.4,13.6,14.1,1,1,0,1,0,95090897,33335246
1290,1,1,1949,1510,2020,0,6,1,1983.0,5,9,26.3,44.4,2,1,7.6,76.2,13.6,14.1,1,1,0,1,0,95085591,33335935
1291,1,1,1949,1510,2020,0,6,1,1983.0,5,9,26.3,44.4,2,1,7.6,45.7,13.6,14.1,1,1,0,1,0,95074560,33342840
1292,1,1,1949,1510,2020,0,6,1,1983.0,5,9,26.3,44.4,2,1,7.6,45.7,13.6,14.1,1,1,0,1,0,95070266,33350633
1293,1,1,1949,435,2019,0,6,1,1967.0,6,9,27.2,46.3,2,1,7.6,30.5,13.4,14.1,1,1,1,1,0,95042430,33361937
1294,1,1,1992,1354,2020,0,6,1,0.0,7,8,32.7,54.4,5,2,29.0,29.0,13.4,14.1,1,1,1,1,0,95043132,33363009
1295,1,1,1951,315,2020,0,6,1,0.0,5,4,21.8,43.5,1,1,7.6,22.9,6.4,7.1,1,1,0,0,0,94463579,33304009
1296,1,1,2015,100,2020,0,0,1,0.0,7,7,32.7,54.4,5,0,13.7,29.0,9.0,9.8,1,1,1,1,0,94454761,33273283
1297,1,1,1956,2202,2020,0,6,1,0.0,6,3,23.6,39.9,1,19,2.4,10.7,8.4,11.0,0,0,0,1,1,95124693,33485362
1298,1,1,1949,382,2020,0,0,0,1966.0,6,0,23.6,39.9,1,19,1.5,6.7,0.0,0.0,0,0,0,1,0,95170599,33472067
1299,1,1,1949,382,2020,0,6,1,1966.0,6,6,23.6,39.9,1,19,1.8,7.9,8.8,11.2,0,0,0,1,1,95171010,33471248
1300,1,1,1949,382,2020,0,6,1,1966.0,6,6,23.6,39.9,1,19,1.8,7.9,8.6,13.7,0,0,0,1,0,95170932,33462637
1301,1,1,1949,636,2020,0,6,1,1966.0,6,4,24.5,32.7,1,19,1.8,11.9,7.6,9.9,0,0,0,1,0,95163180,33411129
1302,1,1,1996,278,2020,0,0,2,0.0,7,6,32.7,54.4,5,2,21.3,170.7,9.1,9.8,1,1,1,1,0,95155677,33502425
1303,1,1,1990,520,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,13.1,0.0,0.0,0,0,0,1,0,95163583,33352663
1304,1,1,1990,520,2020,0,6,1,0.0,6,6,24.5,32.7,1,19,3.0,19.5,10.4,11.0,0,0,0,1,0,95163665,33351931
1305,1,1,2002,485,2020,0,0,0,0.0,7,0,32.7,54.4,1,19,3.0,6.4,0.0,0.0,0,0,0,1,1,95160056,33393181
1306,1,1,2002,485,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,22.9,22.9,9.1,9.8,1,1,1,1,0,95162441,33382636
1307,1,1,1950,1648,2020,0,0,0,1983.0,6,9,23.6,39.9,1,19,1.8,10.4,13.6,25.9,0,0,0,1,1,95125127,33303913
1308,1,1,1950,1648,2020,0,6,1,1983.0,6,9,27.2,45.4,2,1,9.1,33.5,13.6,14.1,1,1,1,1,0,95121057,33315140
1309,1,1,1960,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,0,94591573,33294060
1310,1,1,1965,177,2020,0,6,1,0.0,6,4,29.0,48.1,1,2,9.1,147.8,7.2,7.9,1,1,1,0,0,94562312,33282391
1311,1,1,1958,100,2019,0,6,1,0.0,5,6,32.7,54.4,1,2,9.1,137.2,7.5,7.5,1,1,0,1,0,94593938,33410760
1312,1,1,1963,100,2020,0,6,1,0.0,6,6,29.0,48.1,1,2,9.1,83.2,7.3,7.9,1,1,1,0,0,94553781,33464396
1313,1,1,1963,100,2019,0,0,0,0.0,6,0,23.6,39.9,1,19,2.7,14.6,0.0,0.0,0,0,0,1,1,94573012,33424082
1314,1,1,1951,157,2020,0,6,1,0.0,6,4,24.5,48.1,1,1,7.6,22.9,7.1,7.7,1,1,1,0,0,95030141,33325724
1315,1,1,1951,157,2020,0,6,1,0.0,6,4,24.5,48.1,1,1,7.6,22.9,7.1,7.7,1,1,1,1,0,95030561,33325136
1316,1,1,1970,157,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,7.9,0.0,0.0,0,0,0,1,1,95025357,33305650
1317,1,1,2006,157,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,22.9,68.6,9.1,9.8,1,1,1,1,0,95030658,33295711
1318,1,1,2016,147,2020,0,0,1,0.0,8,6,32.7,54.4,5,0,12.2,36.6,9.5,10.4,1,1,1,1,0,95174434,33311192
1319,1,1,1977,100,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.7,8.8,6.1,10.9,0,0,0,1,0,94510720,33400713
1320,1,1,1977,100,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,3.0,6.7,6.1,10.9,0,0,0,1,1,94532384,33401144
1321,1,1,1973,372,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.1,7.0,0.0,0.0,0,0,0,1,1,94454582,33314126
1322,1,1,1952,2114,2020,0,0,0,2001.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,95021712,33512462
1323,1,1,1958,100,2020,0,6,1,0.0,6,6,40.8,68.0,1,1,7.6,76.2,7.3,7.8,1,1,1,1,0,95052537,33523322
1324,1,1,1965,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,10.7,0.0,0.0,0,0,0,1,1,95133355,33542644
1325,1,1,1965,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,15.9,0.0,0.0,0,0,0,1,0,95130624,33561445
1326,1,1,1993,2114,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,22.9,64.0,12.2,12.9,1,1,1,1,0,95035419,33511050
1327,1,1,1956,320,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,3.0,6.7,8.1,10.2,0,0,0,1,0,95060979,33475076
1328,1,1,1956,237,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,2.4,13.1,8.8,10.5,0,0,0,1,1,95065381,33482504
1329,1,1,1956,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,0,94471700,33361574
1330,1,1,1956,100,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,0,94471720,33362695
1331,1,1,1956,208,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,95160141,33282074
1332,1,1,1970,100,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,15.2,0.0,0.0,0,0,0,1,0,95164383,33271592
1333,1,1,1972,104,2020,0,0,1,0.0,5,5,26.3,43.5,1,2,9.4,66.4,7.9,8.6,1,1,0,0,0,94591545,33274898
1334,1,1,2019,176,2018,0,0,1,0.0,8,6,32.7,54.4,5,1,12.2,12.2,8.5,9.2,1,1,1,1,0,94593143,33350633
1335,1,2,1931,4127,2020,0,0,0,1954.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,27.6,0,0,0,1,0,98234504,32023418
1336,1,2,1942,5315,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,1.8,11.9,0.0,15.4,0,0,0,1,0,98203636,32045556
1337,1,2,1936,11138,2020,0,0,0,2000.0,5,0,23.6,39.9,1,19,3.0,10.1,0.0,56.5,0,0,0,1,0,98191763,32070246
1338,1,2,1936,11138,2020,0,0,0,2000.0,5,0,23.6,39.9,1,19,3.0,15.2,0.0,56.5,0,0,0,1,0,98182199,32080920
1339,1,2,1936,6256,2020,0,0,0,2000.0,5,0,23.6,39.9,1,19,3.0,11.6,0.0,0.0,0,0,0,1,0,98155294,32110803
1340,1,2,1962,18925,2020,0,6,1,1985.0,6,9,24.5,40.8,4,2,22.9,207.0,20.5,21.3,1,1,1,1,0,98120557,32123270
1341,1,2,1962,16313,2020,0,6,1,1985.0,7,9,29.9,50.8,4,2,18.9,73.2,20.5,21.3,1,1,1,0,0,98130846,32122050
1342,1,2,2000,5649,2020,0,0,1,0.0,7,7,32.7,54.4,5,2,38.1,38.1,11.7,12.2,1,1,1,1,0,98175403,32084301
1343,1,2,2000,5489,2020,0,0,1,0.0,7,7,32.7,54.4,5,2,38.1,38.1,11.7,12.2,1,1,1,1,0,98175456,32084475
1344,1,2,1936,5315,2020,0,0,0,2000.0,5,0,23.6,39.9,1,19,3.0,9.4,0.0,56.5,0,0,0,1,0,98195038,32062604
1345,1,2,2000,11138,2020,0,0,0,0.0,7,0,32.7,44.4,1,19,2.4,7.9,0.0,56.5,0,0,0,1,1,98190026,32072612
1346,1,2,2000,6256,2020,0,0,0,0.0,7,0,32.7,44.4,1,19,1.8,7.0,0.0,56.5,0,0,0,1,1,98170965,32093599
1347,1,2,1936,6256,2020,0,0,0,2000.0,5,0,23.6,39.9,1,19,1.8,7.0,0.0,56.5,0,0,0,1,0,98163305,32101976
1348,1,2,1936,6256,2020,0,0,0,2000.0,6,0,24.5,32.7,1,19,2.4,7.6,0.0,0.0,0,0,0,1,0,98154993,32111428
1349,1,2,1928,5560,2020,0,6,1,1949.0,5,4,24.5,40.8,1,4,10.1,100.6,9.1,12.6,1,0,0,0,0,98114565,32132499
1350,1,2,2014,5500,2020,0,0,1,0.0,7,7,32.7,54.4,5,2,33.5,82.3,12.4,15.0,1,1,1,0,0,98220952,32052182
1351,1,2,2014,5500,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,33.5,82.3,13.8,14.6,1,1,1,0,0,98221131,32052210
1352,1,2,2014,5500,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,36.6,85.3,11.3,12.2,1,1,1,0,0,98220597,32053565
1353,1,2,2014,5500,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,36.6,85.3,11.3,12.2,1,1,1,0,0,98220480,32053529
1354,1,2,1922,6149,2020,0,0,0,1974.0,5,0,23.6,39.9,1,19,3.0,17.7,0.0,0.0,0,0,0,1,0,98075662,32165070
1355,1,2,1922,6149,2020,0,6,1,1958.0,6,5,34.5,57.1,1,4,12.8,13.1,13.3,14.2,1,1,1,1,0,98051551,32191756
1356,1,2,1940,6149,2020,0,6,1,1958.0,6,6,26.3,44.4,3,2,15.2,33.5,13.4,14.5,1,1,1,1,0,98062225,32184928
1357,1,2,1949,6149,2020,0,6,1,1974.0,6,9,28.1,47.2,4,2,21.3,54.0,14.1,14.6,1,1,1,1,0,98023027,32204253
1358,1,2,2009,5416,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,33.5,88.4,13.3,14.0,1,1,1,1,0,98005595,32211283
1359,1,2,1936,9318,2020,0,6,1,1993.0,6,9,24.5,32.7,1,19,2.1,11.9,18.0,20.9,0,0,0,1,1,98113870,32141286
1360,1,2,1937,7267,2020,0,6,1,1962.0,6,5,27.2,46.3,3,2,18.3,64.0,13.2,14.0,1,1,1,1,0,98102326,32223247
1361,1,2,1938,6005,2020,0,6,1,1962.0,6,5,29.0,49.0,1,1,6.1,18.3,13.2,14.0,1,1,1,0,0,98091272,32245898
1362,1,2,1938,6588,2020,0,6,1,1962.0,6,6,32.7,55.3,1,4,9.1,27.4,13.4,14.0,1,1,1,0,0,98092760,32242935
1363,1,2,1994,9318,2020,0,0,1,0.0,7,9,32.7,54.4,5,2,26.2,76.2,17.9,18.9,1,1,1,0,0,98114163,32142747
1364,1,2,1934,6197,2020,0,6,1,1961.0,7,6,36.3,59.9,1,4,8.5,26.2,13.4,14.0,1,1,1,1,0,98104028,32113934
1365,1,2,1934,6197,2020,0,6,1,2018.0,5,6,23.6,39.9,1,19,2.4,10.7,14.8,17.2,0,0,0,1,0,98095634,32110285
1366,1,2,1934,6197,2020,0,6,1,1962.0,6,6,33.6,55.3,1,4,8.5,26.2,13.4,14.0,1,1,1,1,0,98082981,32085075
1367,1,2,1934,4817,2020,0,6,1,1962.0,6,7,33.6,55.3,1,4,8.5,26.2,13.4,14.0,1,1,1,1,0,98075512,32075305
1368,1,2,1934,4500,2020,0,6,1,1962.0,6,7,23.6,39.9,1,19,2.4,13.4,13.4,13.8,0,0,0,1,0,98054595,32040745
1369,1,2,2015,1800,2020,0,0,1,0.0,7,4,32.7,54.4,5,2,31.1,31.1,7.9,8.5,1,1,1,0,0,98045556,32015426
1370,1,2,2008,6464,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,33.5,125.0,12.2,17.7,1,1,1,1,0,98115661,32125771
1371,1,2,1923,2712,2020,0,6,1,1960.0,6,6,24.5,32.7,1,1,4.6,9.1,13.0,13.5,1,1,1,1,0,98205229,32051135
1372,1,2,1932,2179,2020,0,0,0,2022.0,6,0,23.6,39.9,1,19,2.4,11.0,0.0,0.0,0,0,0,1,1,98114600,32032770
1373,1,2,1933,2375,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.4,8.2,10.4,11.0,0,0,0,1,0,98054562,32021443
1374,1,2,1932,6177,2020,0,6,1,2018.0,5,6,23.6,39.9,1,19,3.0,6.7,15.1,18.3,0,0,0,1,1,98040126,32005817
1375,1,2,2004,2482,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,27.4,82.3,13.3,14.0,1,1,1,1,0,98134683,32042598
1376,1,2,2001,2375,2020,0,0,1,0.0,7,7,32.7,54.4,5,2,38.4,334.7,13.4,14.0,1,1,1,1,0,98063777,32022176
1377,1,2,1953,2607,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,13.1,0.0,0.0,0,0,0,1,0,98021565,32093861
1378,1,2,1953,2211,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,9.4,0.0,0.0,0,0,0,1,1,97583081,32090513
1379,1,2,1953,2211,2020,0,6,1,0.0,6,3,29.0,49.0,1,1,7.6,31.1,8.4,9.5,1,1,1,1,0,97571581,32090939
1380,1,2,1953,2211,2020,0,0,0,2021.0,6,0,23.6,39.9,1,19,1.8,8.2,0.0,0.0,0,0,0,1,0,97561094,32090247
1381,1,2,1954,4681,2020,0,6,1,0.0,6,5,29.0,48.1,1,1,7.6,22.9,11.6,12.2,1,1,1,1,0,98101314,32122310
1382,1,2,1954,4681,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,2.1,9.4,10.5,13.8,0,0,0,1,1,98083762,32115363
1383,1,2,1935,120,2018,0,6,1,1960.0,7,9,30.8,51.7,1,4,8.5,25.9,13.4,14.0,1,1,1,1,0,98241962,32302607
1384,1,2,1934,10,2018,0,6,1,0.0,7,6,39.9,67.1,1,4,8.5,25.9,7.3,8.3,1,1,1,1,0,98264255,32302296
1385,1,2,1970,22200,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,1.8,7.0,0.0,0.0,0,0,0,1,1,98282478,32301375
1386,1,2,1970,30,2018,0,6,1,0.0,6,6,34.5,58.0,1,2,9.1,27.7,7.9,8.5,1,1,1,1,0,98264223,32302649
1387,1,2,1970,12840,2019,0,6,1,0.0,6,7,40.8,68.0,1,2,9.1,27.7,12.3,12.9,1,1,1,1,0,98264294,32302469
1388,1,2,1970,13589,2019,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,27.7,12.1,12.7,1,1,1,1,0,98264276,32302381
1389,1,2,1970,13035,2019,0,6,1,0.0,6,6,32.7,68.0,5,2,24.4,45.7,12.1,12.7,0,1,1,0,0,98250380,32302143
1390,1,2,1970,13386,2019,0,6,1,0.0,6,6,32.7,68.0,5,2,24.4,45.7,12.1,12.7,1,1,1,0,0,98250397,32302078
1391,1,2,1970,22458,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,3.0,19.8,0.0,0.0,0,0,0,1,0,98241956,32302390
1392,1,2,1970,270,2013,0,6,1,0.0,6,9,23.6,39.9,1,19,3.0,19.8,12.8,13.2,0,0,0,1,0,98241911,32302262
1393,1,2,1970,22458,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,2.1,6.7,0.0,0.0,0,0,0,1,0,98233996,32303262
1394,1,2,1970,304,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.1,10.1,0.0,0.0,0,0,0,1,0,98224451,32304310
1395,1,2,1972,1800,2011,0,6,1,0.0,6,9,23.6,39.9,1,19,1.8,8.2,14.0,14.4,0,0,0,1,1,98250690,32302491
1396,1,2,1970,10,2013,0,6,1,0.0,6,9,23.6,39.9,1,19,1.8,7.0,13.7,14.2,0,0,0,1,1,98282396,32301299
1397,1,2,1996,835,2020,0,0,1,0.0,7,7,32.7,54.4,5,2,33.5,33.5,11.9,12.8,1,1,1,1,0,98213789,32270999
1398,1,2,2018,835,2020,0,6,9,0.0,7,8,32.7,54.4,5,5,16.8,35.1,12.2,12.8,1,1,1,1,0,98213971,32273020
1399,1,2,2020,1257,2020,0,6,1,0.0,7,6,32.7,54.4,1,19,3.7,7.9,11.3,11.9,0,0,0,1,1,98201167,32222819
1400,1,2,2018,835,2020,0,6,1,0.0,7,5,32.7,54.4,1,19,3.0,10.1,8.7,11.6,0,0,0,1,1,98213549,32280894
1401,1,2,1944,2312,2020,0,0,0,1996.0,6,0,23.6,39.9,1,19,2.4,8.2,0.0,0.0,0,0,0,0,0,98145694,32171928
1402,1,2,1946,1727,2020,0,0,0,1996.0,6,0,23.6,39.9,1,19,1.8,8.2,0.0,0.0,0,0,0,1,1,98154237,32182705
1403,1,2,1954,1727,2020,0,0,0,1997.0,6,0,23.6,39.9,1,19,2.1,8.2,0.0,0.0,0,0,0,1,1,98161426,32192185
1404,1,2,1999,5706,2020,0,0,1,0.0,8,5,32.7,54.4,5,2,25.0,50.3,12.1,12.6,1,1,1,1,0,98125232,32141624
1405,1,2,1999,3759,2020,0,0,2,0.0,7,5,32.7,54.4,5,2,24.1,71.9,11.9,12.6,1,1,1,1,0,98133052,32151292
1406,1,2,1942,2395,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,1.8,7.3,0.0,0.0,0,0,0,1,1,98005370,32012036
1407,1,2,1942,2395,2020,0,6,1,0.0,4,2,29.0,48.1,1,4,10.7,32.0,7.8,9.6,1,0,0,1,0,98003759,32015495
1408,1,2,1942,1763,2020,0,6,1,0.0,5,4,29.0,47.2,1,4,10.7,53.3,7.9,9.5,1,0,1,1,0,98001215,32024547
1409,1,2,1942,1763,2020,0,6,1,0.0,6,7,23.6,39.9,1,19,2.1,7.0,12.8,13.6,0,0,0,1,1,97584919,32044668
1410,1,2,1940,3066,2020,0,6,1,1994.0,6,6,23.6,39.9,1,19,1.5,11.0,12.4,13.1,0,0,0,1,0,98210483,32144567
1411,1,2,1940,3066,2020,0,6,1,1994.0,6,6,23.6,39.9,1,19,3.0,13.7,12.2,13.1,0,0,0,1,1,98174814,32140024
1412,1,2,1940,3066,2020,0,6,1,1994.0,6,6,23.6,39.9,1,19,3.0,7.0,12.3,13.0,0,0,0,1,0,98164355,32134561
1413,1,2,1948,1942,2020,0,0,0,2008.0,6,0,23.6,39.9,1,19,1.8,7.0,0.0,0.0,0,0,0,1,1,98281554,32152321
1414,1,2,1948,2435,2020,0,0,0,2008.0,6,0,23.6,39.9,1,19,1.5,8.5,0.0,0.0,0,0,0,1,1,98234661,32143618
1415,1,2,1966,9546,2020,0,6,1,1978.0,5,5,22.7,39.0,1,2,12.2,49.1,12.2,12.7,1,1,1,1,0,98121461,32140621
1416,1,2,1942,5506,2020,0,0,0,1983.0,6,0,24.5,32.7,1,19,1.8,6.7,0.0,0.0,0,0,0,1,0,98140069,32133437
1417,1,2,2007,2435,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,25.9,48.8,12.1,12.8,1,1,1,1,0,98265306,32150753
1418,1,2,2007,2435,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,30.5,30.5,12.1,12.8,1,1,1,1,0,98244601,32144067
1419,1,2,2007,1942,2020,0,0,0,0.0,7,0,32.7,54.4,1,19,2.7,9.4,0.0,0.0,0,0,0,1,1,98300390,32152768
1420,1,2,2008,3431,2020,0,0,1,0.0,7,5,32.7,54.4,2,1,7.6,22.9,12.1,12.8,1,1,1,1,0,98121372,32114556
1421,1,2,2018,1336,2020,0,0,1,0.0,8,7,32.7,54.4,5,2,15.2,42.7,13.2,14.0,1,1,1,1,0,98113955,32083336
1422,1,2,1959,355,2020,0,6,1,0.0,6,4,24.5,40.8,1,2,12.2,85.3,7.2,7.8,1,1,1,1,0,98122633,32031512
1423,1,2,1970,282,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,98104543,31575906
1424,1,2,2006,734,2020,0,0,1,0.0,8,5,32.7,54.4,5,1,15.2,15.2,8.4,9.1,1,1,1,1,0,98062571,32083871
1425,1,2,2002,417,2020,0,0,0,0.0,6,0,32.7,54.4,1,19,3.0,10.4,0.0,0.0,0,0,0,1,0,98042064,32284694
1426,1,2,2004,417,2020,0,0,0,0.0,7,0,32.7,54.4,1,19,1.8,6.7,0.0,0.0,0,0,0,1,1,98054762,32282156
1427,1,2,1959,717,2020,0,6,1,0.0,6,4,27.2,51.7,1,1,7.6,16.8,7.1,7.7,1,1,1,1,0,98082919,32241893
1428,1,2,1959,717,2020,0,6,1,0.0,7,4,31.7,53.5,1,2,9.1,27.7,7.1,7.7,1,1,1,1,0,98084244,32240695
1429,1,2,1961,547,2020,0,6,1,0.0,5,4,20.9,34.5,4,2,22.9,83.5,7.2,7.8,1,1,1,1,0,98032631,32205951
1430,1,2,2002,547,2020,0,0,0,0.0,7,0,32.7,54.4,1,19,3.0,10.7,0.0,0.0,0,0,0,1,1,98072932,32235755
1431,1,2,2004,547,2020,0,6,1,0.0,7,0,32.7,54.4,1,19,2.4,10.1,0.0,14.6,0,0,0,1,1,98061636,32231018
1432,1,2,1955,639,2020,0,6,1,0.0,6,4,40.8,68.0,1,1,7.6,22.9,7.1,7.7,1,1,1,1,0,98105938,32242659
1433,1,2,1960,316,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,7.6,0.0,0.0,0,0,0,1,0,98185773,32251168
1434,1,2,1963,100,2020,0,6,1,0.0,6,6,23.6,39.9,1,2,12.2,24.4,7.3,7.8,1,1,1,1,0,98171369,32262798
1435,1,2,2005,454,2020,0,0,0,0.0,7,0,32.7,54.4,1,19,3.0,7.3,0.0,0.0,0,0,0,1,1,98193414,31572755
1436,1,2,1959,454,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,2.4,9.1,9.1,11.0,0,0,0,1,0,98194283,31570049
1437,1,2,1957,711,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,1.8,10.1,6.7,10.2,0,0,0,1,0,98171653,32063528
1438,1,2,1957,791,2020,0,6,1,0.0,6,4,30.8,50.8,1,2,9.1,36.6,6.9,7.5,1,1,1,0,0,98161505,32070622
1439,1,2,1957,791,2020,0,6,1,0.0,6,3,23.6,39.9,1,19,1.8,7.0,6.1,10.1,0,0,0,1,1,98150279,32074230
1440,1,2,1957,1253,2020,0,6,1,0.0,7,3,30.8,50.8,1,2,9.1,27.4,6.9,7.5,1,1,1,1,0,98130499,32092629
1441,1,2,1956,522,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,9.1,0.0,0.0,0,0,0,1,1,98174748,32202754
1442,1,2,1956,344,2020,0,6,1,0.0,6,4,30.8,51.7,1,2,9.1,27.4,6.9,7.5,1,1,1,1,0,98174062,32200863
1443,1,2,1956,856,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,7.9,0.0,0.0,0,0,0,1,1,98202516,32165451
1444,1,2,1956,856,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,7.9,0.0,0.0,0,0,0,1,1,98212534,32162665
1445,1,2,1955,1905,2020,0,6,1,0.0,6,5,23.6,39.9,1,19,3.0,6.7,9.6,10.8,0,0,0,1,1,98093841,32133983
