MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062
1.0,3.0,1960.0,8088.0,2019.0,8,6,1,0.0,5,6,40.8,68.0,5.0,2.0,16.8,102.7,11.6,12.0,6,6,5,N,N
1.0,3.0,1960.0,6362.0,2019.0,8,6,1,0.0,5,6,40.8,68.0,5.0,2.0,16.8,102.7,11.6,12.0,6,6,5,N,N
1.0,3.0,1960.0,14450.0,2019.0,8,6,1,0.0,6,2,29.0,47.2,2.0,4.0,17.7,57.9,8.5,12.2,6,6,6,N,N
1.0,3.0,1960.0,4021.0,2020.0,8,6,1,1991.0,6,9,32.7,54.4,1.0,2.0,9.1,9.1,13.5,14.0,7,6,6,6,N
1.0,3.0,1960.0,1346.0,2020.0,N,N,N,2004.0,6,N,23.6,39.9,1.0,19.0,3.0,13.1,0.0,0.0,N,N,N,6,6
1.0,3.0,1960.0,1317.0,2020.0,0,6,1,2005.0,6,9,23.6,39.9,1.0,19.0,3.0,6.7,17.1,17.9,N,N,N,7,7
1.0,3.0,1956.0,5897.0,2020.0,8,0,1,1988.0,6,9,30.8,57.1,4.0,2.0,22.9,71.6,13.5,14.0,7,6,6,7,N
1.0,3.0,1956.0,7032.0,2020.0,8,6,1,1988.0,6,9,24.5,32.7,1.0,1.0,7.6,7.6,13.5,14.0,7,7,6,7,N
1.0,3.0,1956.0,18432.0,2015.0,8,6,1,1966.0,6,3,33.6,56.2,1.0,2.0,9.1,92.4,21.9,27.4,6,6,6,7,N
1.0,3.0,1956.0,18432.0,2015.0,N,N,N,1967.0,5,N,23.6,39.9,1.0,19.0,3.0,19.8,0.0,0.0,N,N,N,7,7
1.0,3.0,1966.0,14829.0,2019.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.7,11.9,0.0,0.0,N,N,N,6,6
1.0,3.0,1991.0,5270.0,2020.0,8,0,2,0.0,7,9,32.7,54.4,5.0,2.0,21.3,21.3,13.5,14.0,7,7,7,7,N
1.0,3.0,1996.0,14659.0,2015.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.4,8.5,0.0,0.0,N,N,N,6,7
4.0,3.0,2004.0,14659.0,2015.0,N,N,N,0.0,7,N,32.7,44.4,1.0,19.0,3.7,8.2,0.0,0.0,N,N,N,7,7
1.0,3.0,1940.0,716.0,2020.0,8,6,1,1970.0,5,7,24.5,32.7,1.0,19.0,3.0,6.7,11.9,12.6,N,N,N,6,5
1.0,3.0,1947.0,816.0,2020.0,8,6,1,1970.0,6,7,24.5,32.7,1.0,1.0,6.7,7.0,11.0,11.6,7,7,6,6,N
1.0,3.0,2005.0,1042.0,2020.0,8,0,2,0.0,7,7,32.7,54.4,3.0,2.0,24.4,73.2,13.3,14.0,7,8,7,6,N
1.0,3.0,2001.0,922.0,2020.0,0,6,2,0.0,7,6,32.7,54.4,1.0,19.0,2.4,16.5,10.4,17.1,N,N,N,7,7
1.0,3.0,2008.0,193.0,2020.0,8,6,1,0.0,7,6,32.7,44.4,1.0,19.0,3.0,11.3,8.5,17.5,N,N,N,7,7
1.0,3.0,2008.0,193.0,2020.0,8,6,1,0.0,7,6,32.7,44.4,1.0,19.0,3.0,11.6,8.5,17.8,N,N,N,7,7
1.0,3.0,1961.0,189.0,2020.0,N,N,N,0.0,6,6,24.5,32.7,1.0,19.0,3.0,13.1,8.5,8.9,N,N,N,5,6
1.0,3.0,1940.0,341.0,2020.0,N,N,N,1955.0,5,N,24.5,32.7,1.0,19.0,2.1,7.0,0.0,0.0,N,N,N,6,5
1.0,3.0,1930.0,253.0,2020.0,8,6,1,0.0,6,4,26.3,43.5,3.0,2.0,10.7,11.0,6.5,7.4,6,6,7,6,N
1.0,3.0,1962.0,253.0,2020.0,8,6,1,0.0,6,6,24.5,32.7,1.0,19.0,3.4,9.4,9.3,10.0,N,N,N,6,6
1.0,3.0,1986.0,188.0,2020.0,8,0,1,0.0,7,6,32.7,54.4,5.0,2.0,18.3,18.3,8.6,9.1,8,8,7,6,N
1.0,3.0,1956.0,213.0,2020.0,8,6,1,0.0,5,6,23.6,39.9,1.0,19.0,1.8,8.2,8.5,8.9,N,N,N,5,5
1.0,3.0,1956.0,100.0,2020.0,8,6,1,0.0,6,5,31.7,53.5,1.0,2.0,9.1,36.6,6.9,7.5,7,6,6,6,N
1.0,3.0,1925.0,138.0,2020.0,8,6,1,0.0,4,0,10.9,20.9,3.0,10.0,18.3,66.8,5.2,5.5,6,5,5,5,N
1.0,3.0,2006.0,138.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,35.1,70.1,8.5,9.1,7,7,7,6,N
1.0,3.0,1960.0,100.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,2.4,7.9,0.0,0.0,N,N,N,7,6
1.0,3.0,1960.0,100.0,2020.0,N,N,N,0.0,6,8,23.6,39.9,1.0,19.0,3.0,13.1,9.8,10.2,N,N,N,6,6
1.0,3.0,1963.0,3501.0,2019.0,8,6,1,0.0,6,6,23.6,39.9,1.0,19.0,3.0,19.8,12.5,15.6,N,N,N,6,7
1.0,3.0,1968.0,2621.0,2020.0,8,6,1,0.0,6,6,32.7,55.3,1.0,2.0,12.2,30.8,12.2,12.9,7,7,6,5,N
1.0,3.0,1968.0,2280.0,2020.0,8,6,1,0.0,6,6,25.4,44.4,5.0,2.0,24.4,73.2,12.2,12.9,7,7,7,6,N
1.0,3.0,1984.0,5150.0,2020.0,8,6,1,0.0,5,9,23.6,39.9,1.0,19.0,3.0,22.3,16.5,21.0,N,N,N,6,7
1.0,3.0,1931.0,5150.0,2020.0,N,N,N,1984.0,6,N,24.5,32.7,1.0,19.0,3.4,7.6,0.0,0.0,N,N,N,7,6
1.0,3.0,1996.0,699.0,2020.0,8,6,1,0.0,6,9,23.6,39.9,1.0,19.0,3.0,18.0,13.3,14.1,N,N,N,7,7
1.0,3.0,1929.0,12235.0,2020.0,0,6,1,1960.0,5,9,23.6,39.9,3.0,2.0,12.2,48.8,13.3,13.9,6,6,6,N,N
1.0,3.0,1929.0,12907.0,2020.0,0,6,1,1989.0,4,9,17.0,22.7,1.0,19.0,1.8,12.2,13.1,16.2,N,N,N,7,6
1.0,3.0,1923.0,12235.0,2020.0,0,6,1,1989.0,5,7,22.7,38.1,1.0,1.0,5.2,15.5,12.2,13.1,6,6,6,6,N
1.0,3.0,1923.0,12235.0,2020.0,0,6,1,1989.0,5,7,22.7,38.1,1.0,1.0,5.2,15.5,12.2,13.1,6,6,6,8,N
1.0,3.0,1928.0,10953.0,2020.0,0,6,1,1982.0,5,7,23.6,39.0,3.0,2.0,12.5,432.1,11.6,12.2,5,6,6,5,N
1.0,3.0,1928.0,10953.0,2020.0,0,6,1,1982.0,4,7,23.6,39.9,3.0,2.0,12.3,37.0,11.6,12.2,5,4,6,8,N
1.0,3.0,1934.0,10753.0,2020.0,0,6,1,1982.0,5,6,31.7,44.4,1.0,4.0,14.1,65.8,11.7,12.2,5,6,5,N,N
1.0,3.0,1963.0,10953.0,2020.0,0,0,1,1985.0,6,7,39.9,67.1,1.0,2.0,12.2,426.7,11.6,12.3,6,6,6,6,N
1.0,3.0,1963.0,10953.0,2020.0,0,0,1,0.0,5,7,40.8,68.0,1.0,2.0,12.2,48.8,11.6,12.2,6,6,5,5,N
1.0,3.0,1963.0,10953.0,2020.0,0,0,1,0.0,5,6,40.8,68.0,5.0,2.0,19.2,72.5,11.6,12.3,5,6,5,N,N
1.0,3.0,1965.0,10953.0,2020.0,N,N,N,2012.0,5,N,23.6,39.9,1.0,19.0,1.8,11.9,0.0,0.0,N,N,N,7,7
1.0,3.0,1969.0,10953.0,2020.0,0,0,1,0.0,5,7,40.8,68.0,1.0,2.0,12.2,85.3,12.2,12.9,6,7,5,5,N
1.0,3.0,1976.0,368.0,2020.0,0,6,1,0.0,6,5,22.7,59.9,6.0,2.0,26.8,104.9,7.9,8.5,7,6,7,N,N
1.0,3.0,1976.0,10953.0,2020.0,0,6,1,0.0,5,2,23.6,39.9,1.0,19.0,2.4,7.6,6.3,12.2,N,N,N,6,7
1.0,3.0,1976.0,169.0,2020.0,0,6,1,0.0,5,5,19.0,37.2,6.0,2.0,27.4,91.4,7.9,8.6,7,7,7,N,N
1.0,3.0,1976.0,12907.0,2020.0,N,N,N,0.0,6,N,24.5,32.7,1.0,19.0,3.0,8.8,0.0,0.0,N,N,N,7,7
1.0,3.0,1976.0,12235.0,2020.0,0,6,1,0.0,6,8,32.7,54.4,5.0,2.0,28.0,73.8,12.8,13.5,7,7,6,N,N
1.0,3.0,1976.0,12235.0,2020.0,N,N,N,0.0,6,N,24.5,32.7,1.0,19.0,3.0,6.4,0.0,0.0,N,N,N,6,7
1.0,3.0,1976.0,12235.0,2020.0,N,N,N,0.0,6,N,24.5,32.7,1.0,19.0,3.0,8.8,0.0,0.0,N,N,N,7,6
1.0,3.0,1987.0,16409.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,19.8,53.6,11.6,12.2,6,7,7,N,N
1.0,3.0,1987.0,16409.0,2020.0,0,0,2,0.0,6,6,32.7,54.4,5.0,2.0,19.8,53.6,11.6,12.2,7,7,6,N,N
1.0,3.0,1987.0,16718.0,2020.0,0,0,2,0.0,6,6,32.7,54.4,5.0,2.0,24.4,79.2,11.6,12.2,7,7,6,N,N
1.0,3.0,1987.0,16718.0,2020.0,0,0,2,0.0,6,6,32.7,54.4,5.0,2.0,24.4,79.2,11.6,12.2,7,7,6,N,N
1.0,3.0,1987.0,14427.0,2020.0,0,0,2,0.0,7,7,32.7,54.4,5.0,2.0,18.3,51.8,11.6,12.2,7,7,7,N,N
1.0,3.0,1987.0,15423.0,2020.0,0,0,2,0.0,6,7,32.7,54.4,5.0,2.0,18.3,51.8,11.6,12.2,7,6,7,N,N
1.0,3.0,2009.0,6730.0,2013.0,9,0,2,0.0,6,9,32.7,54.4,5.0,2.0,18.3,88.4,13.4,14.0,6,8,6,6,N
1.0,3.0,1924.0,12979.0,2020.0,0,6,1,1939.0,5,4,28.1,47.2,1.0,1.0,5.5,11.0,10.4,12.0,7,5,6,6,N
1.0,3.0,1936.0,12154.0,2020.0,0,6,1,1978.0,4,7,16.3,34.5,5.0,2.0,21.8,148.1,11.6,12.2,6,5,5,7,N
1.0,3.0,1959.0,12979.0,2020.0,N,N,N,1982.0,4,N,17.0,22.7,1.0,19.0,3.0,13.1,0.0,0.0,N,N,N,7,6
1.0,3.0,1959.0,305.0,2020.0,0,0,1,0.0,6,5,40.8,68.0,4.0,2.0,17.7,58.5,7.9,8.5,7,6,7,N,N
1.0,3.0,1959.0,12154.0,2020.0,0,6,1,1980.0,5,7,33.6,56.2,4.0,2.0,13.7,166.4,11.6,12.2,7,6,5,7,N
1.0,3.0,1959.0,100.0,2020.0,0,0,1,0.0,6,6,40.8,68.0,4.0,2.0,17.7,58.5,7.9,8.5,7,6,7,N,N
1.0,3.0,1959.0,1371.0,2020.0,0,6,1,0.0,5,6,36.3,59.9,4.0,2.0,16.8,42.7,11.4,12.0,7,5,7,N,N
1.0,3.0,1959.0,14565.0,2020.0,0,6,1,0.0,7,6,36.3,59.9,4.0,2.0,16.8,42.7,11.4,12.0,7,7,7,N,N
1.0,3.0,1961.0,255.0,2020.0,0,0,1,0.0,5,6,22.7,39.0,4.0,2.0,18.3,57.9,8.5,9.9,4,5,6,N,N
1.0,3.0,1961.0,57.0,2020.0,0,6,1,0.0,6,5,23.6,39.9,1.0,19.0,2.4,15.2,7.0,11.4,N,N,N,6,6
1.0,3.0,1965.0,663.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,2.1,7.0,0.0,0.0,N,N,N,7,7
1.0,3.0,1965.0,15427.0,2020.0,N,N,N,1987.0,5,N,23.6,39.9,1.0,19.0,2.1,13.1,0.0,0.0,N,N,N,6,6
1.0,3.0,1965.0,110.0,2020.0,0,0,1,0.0,6,5,31.7,54.4,5.0,2.0,18.3,64.3,7.3,8.3,7,7,6,N,N
1.0,3.0,1965.0,15334.0,2020.0,0,0,1,1992.0,6,7,30.8,51.7,4.0,2.0,27.4,80.2,11.6,12.4,5,6,6,N,N
1.0,3.0,1991.0,12979.0,2020.0,0,0,1,0.0,7,6,32.7,54.4,5.0,2.0,11.3,34.1,11.3,12.2,7,7,7,6,N
1.0,3.0,1991.0,12979.0,2020.0,0,0,1,0.0,7,6,32.7,54.4,5.0,2.0,11.3,34.1,11.3,12.2,7,8,7,7,N
1.0,3.0,1995.0,15384.0,2020.0,8,0,2,0.0,7,7,32.7,54.4,5.0,2.0,18.3,54.9,12.2,12.8,7,8,7,7,N
1.0,3.0,1995.0,15384.0,2020.0,9,0,2,0.0,7,7,32.7,54.4,5.0,2.0,18.3,54.9,12.2,12.8,7,8,7,7,N
1.0,3.0,1925.0,7213.0,2020.0,0,6,1,1992.0,5,7,23.6,39.9,1.0,19.0,2.4,8.2,11.9,16.2,N,N,N,6,6
1.0,3.0,1973.0,6007.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.1,10.1,0.0,0.0,N,N,N,6,6
1.0,3.0,1973.0,5759.0,2020.0,0,6,1,0.0,6,8,32.7,54.4,5.0,2.0,19.8,53.3,12.8,13.5,7,7,6,N,N
1.0,3.0,1973.0,5759.0,2020.0,0,6,1,0.0,7,8,32.7,54.4,5.0,2.0,19.8,53.3,12.8,13.5,7,7,7,N,N
1.0,3.0,1973.0,7213.0,2020.0,0,6,1,0.0,6,8,32.7,54.4,5.0,2.0,19.8,53.3,12.8,13.5,7,7,6,N,N
1.0,3.0,1973.0,7213.0,2020.0,0,6,1,0.0,6,8,32.7,54.4,5.0,2.0,19.8,53.3,12.8,13.5,6,7,6,N,N
1.0,3.0,1973.0,7213.0,2020.0,N,N,N,0.0,5,N,23.6,39.9,1.0,19.0,2.4,7.9,0.0,0.0,N,N,N,7,6
1.0,3.0,1936.0,1456.0,2020.0,0,6,1,0.0,6,7,24.5,32.7,1.0,19.0,3.0,29.9,12.1,13.3,N,N,N,6,6
1.0,3.0,1956.0,1456.0,2020.0,0,0,1,0.0,6,6,24.5,32.7,1.0,1.0,9.1,39.6,11.2,12.2,7,7,6,6,N
1.0,3.0,1965.0,1220.0,2013.0,N,N,N,0.0,7,N,29.5,39.9,1.0,19.0,1.5,7.9,0.0,0.0,N,N,N,6,7
1.0,3.0,1983.0,1364.0,2020.0,0,0,1,0.0,6,7,32.7,54.4,6.0,2.0,29.0,1129.9,13.1,14.0,6,7,6,6,N
1.0,3.0,1930.0,745.0,2020.0,0,6,1,2007.0,6,9,24.5,32.7,1.0,19.0,1.5,8.2,16.2,25.9,N,N,N,7,7
1.0,3.0,1930.0,1178.0,2020.0,N,N,N,2007.0,6,N,24.5,32.7,1.0,19.0,1.2,6.7,0.0,0.0,N,N,N,7,7
1.0,3.0,1930.0,1711.0,2020.0,0,6,1,2007.0,6,7,24.5,32.7,1.0,19.0,2.4,10.7,16.2,25.9,N,N,N,7,6
1.0,3.0,1930.0,1711.0,2020.0,0,6,1,2007.0,6,7,24.5,32.7,1.0,19.0,1.5,6.7,16.2,25.9,N,N,N,5,6
1.0,3.0,1930.0,1364.0,2020.0,0,6,1,2007.0,4,7,17.0,22.7,1.0,19.0,0.9,6.7,16.2,25.9,N,N,N,7,7
1.0,3.0,1931.0,1269.0,2020.0,0,6,1,1975.0,6,8,24.5,32.7,1.0,19.0,2.4,21.6,13.4,14.0,N,N,N,7,7
1.0,3.0,1931.0,1097.0,2020.0,N,N,N,1975.0,4,N,17.0,22.7,1.0,19.0,2.4,8.5,0.0,0.0,N,N,N,5,5
1.0,3.0,2012.0,2001.0,2020.0,9,0,2,0.0,7,6,32.7,54.4,5.0,2.0,33.5,167.6,13.3,14.0,7,7,8,7,N
1.0,3.0,2012.0,2001.0,2020.0,9,0,2,0.0,6,6,32.7,54.4,5.0,2.0,33.5,570.0,13.3,14.0,7,7,6,6,N
1.0,3.0,1931.0,794.0,2020.0,8,6,1,1975.0,7,9,30.8,50.8,1.0,4.0,8.8,17.4,13.4,14.1,7,7,7,5,N
1.0,3.0,1931.0,794.0,2020.0,0,6,1,1975.0,6,9,23.6,39.9,1.0,19.0,3.0,7.0,13.0,19.9,N,N,N,7,6
1.0,3.0,1931.0,597.0,2020.0,0,6,1,1975.0,6,9,23.6,39.9,1.0,19.0,3.0,16.8,13.3,14.1,N,N,N,7,6
1.0,3.0,1931.0,597.0,2020.0,0,6,1,1975.0,6,9,29.9,50.8,1.0,4.0,8.8,69.5,13.4,14.1,7,7,6,6,N
1.0,3.0,1931.0,597.0,2020.0,0,6,1,1993.0,6,9,23.6,39.9,1.0,19.0,2.4,11.0,13.3,14.1,N,N,N,7,7
1.0,3.0,1969.0,21372.0,2020.0,0,0,1,0.0,7,7,32.7,54.4,5.0,2.0,18.3,70.1,12.2,12.8,7,7,7,N,N
1.0,3.0,1969.0,21372.0,2020.0,0,0,1,0.0,6,7,32.7,54.4,5.0,2.0,18.3,70.1,12.2,12.8,6,6,6,N,N
1.0,3.0,1995.0,1183.0,2020.0,0,0,2,0.0,6,7,32.7,54.4,5.0,2.0,36.6,1700.8,13.2,14.0,7,7,6,6,N
1.0,3.0,1942.0,602.0,2020.0,0,6,1,0.0,6,6,40.8,68.0,1.0,19.0,1.5,7.0,10.3,11.3,N,N,N,7,6
1.0,3.0,2007.0,163.0,2020.0,0,0,1,0.0,7,5,32.7,54.4,2.0,1.0,7.6,22.9,7.3,7.9,7,7,8,7,N
1.0,3.0,2017.0,163.0,2020.0,0,0,2,0.0,7,6,32.7,54.4,5.0,2.0,25.9,25.9,9.0,9.8,7,7,8,8,N
1.0,3.0,1943.0,395.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.8,6.7,0.0,0.0,N,N,N,5,6
1.0,3.0,1943.0,395.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.8,6.7,0.0,0.0,N,N,N,6,7
1.0,3.0,1956.0,395.0,2020.0,0,6,1,0.0,6,4,24.5,32.7,1.0,19.0,2.4,24.1,6.9,7.9,N,N,N,6,6
1.0,3.0,1959.0,379.0,2020.0,0,6,1,0.0,6,4,32.7,44.4,1.0,19.0,2.4,7.9,6.1,9.5,N,N,N,7,6
1.0,3.0,1959.0,374.0,2020.0,0,6,1,0.0,6,4,32.7,44.4,1.0,19.0,2.4,12.8,6.1,8.9,N,N,N,7,6
1.0,3.0,1959.0,374.0,2020.0,0,6,1,0.0,6,4,32.7,44.4,1.0,19.0,2.1,9.4,6.1,9.5,N,N,N,7,6
1.0,3.0,1959.0,100.0,2020.0,N,N,N,1983.0,7,N,32.7,44.4,1.0,19.0,2.1,11.3,0.0,0.0,N,N,N,6,7
1.0,3.0,1956.0,151.0,2020.0,0,6,1,0.0,6,5,24.5,32.7,1.0,19.0,2.4,16.2,7.5,7.7,N,N,N,5,6
1.0,3.0,1930.0,339.0,2020.0,0,6,1,1951.0,6,4,24.5,32.7,1.0,1.0,6.1,12.2,6.1,6.5,7,7,6,6,N
1.0,3.0,1930.0,339.0,2020.0,0,6,1,1951.0,6,4,24.5,32.7,1.0,1.0,4.6,18.3,6.1,6.5,6,6,6,8,N
1.0,3.0,1930.0,339.0,2020.0,0,6,1,1951.0,5,4,23.6,32.7,1.0,1.0,6.4,15.5,6.1,6.5,6,6,5,6,N
1.0,3.0,1950.0,296.0,2020.0,0,6,1,0.0,6,3,24.5,32.7,1.0,19.0,1.5,10.1,5.5,7.9,N,N,N,5,6
1.0,3.0,1940.0,418.0,2020.0,0,6,1,0.0,4,4,24.5,32.7,1.0,19.0,2.4,10.4,7.8,7.9,N,N,N,6,4
1.0,3.0,1949.0,185.0,2020.0,0,6,1,0.0,6,3,24.5,32.7,1.0,19.0,2.1,7.0,5.5,8.2,N,N,N,7,6
1.0,3.0,1949.0,100.0,2020.0,0,6,1,0.0,5,4,24.5,32.7,1.0,19.0,1.8,7.9,5.5,8.2,N,N,N,6,5
1.0,3.0,1965.0,100.0,2020.0,0,6,1,0.0,5,5,17.0,22.7,1.0,19.0,3.0,13.1,6.6,10.2,N,N,N,7,6
1.0,3.0,1965.0,100.0,2020.0,0,6,1,0.0,5,5,17.0,22.7,1.0,19.0,2.4,10.4,6.7,10.2,N,N,N,8,7
1.0,3.0,1957.0,122.0,2020.0,0,6,1,0.0,6,5,24.5,48.1,1.0,1.0,7.6,22.9,7.3,7.7,7,7,7,6,N
1.0,3.0,1957.0,120.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,6,7
1.0,3.0,1957.0,120.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,13.1,0.0,0.0,N,N,N,5,7
1.0,3.0,2017.0,231.0,2020.0,0,0,1,0.0,8,6,32.7,54.4,5.0,2.0,25.9,25.9,9.1,9.8,7,8,8,8,N
1.0,3.0,1952.0,129.0,2020.0,0,6,1,0.0,6,5,23.6,39.9,1.0,19.0,2.4,7.9,8.2,8.3,N,N,N,6,6
1.0,3.0,1955.0,168.0,2020.0,0,6,1,0.0,5,6,23.6,39.9,1.0,19.0,2.4,7.9,9.0,11.0,N,N,N,4,5
1.0,3.0,1957.0,115.0,2020.0,0,6,1,0.0,6,4,32.7,53.5,1.0,2.0,9.1,18.3,6.9,7.5,6,7,6,5,N
1.0,3.0,2017.0,255.0,2020.0,0,0,1,0.0,8,6,32.7,54.4,5.0,2.0,21.3,21.3,9.0,9.8,7,8,8,7,N
1.0,3.0,2017.0,255.0,2020.0,0,0,1,0.0,8,6,32.7,54.4,5.0,2.0,15.2,15.2,9.0,9.8,7,8,8,8,N
1.0,3.0,1954.0,185.0,2020.0,0,6,1,0.0,5,4,23.6,39.0,1.0,2.0,9.1,36.6,6.2,6.6,6,5,6,5,N
1.0,3.0,1956.0,213.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.8,8.2,0.0,0.0,N,N,N,7,7
1.0,3.0,1956.0,213.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,1.8,12.2,0.0,0.0,N,N,N,5,7
1.0,3.0,1960.0,185.0,2020.0,N,N,N,0.0,5,4,23.6,39.9,1.0,19.0,1.8,8.2,6.2,12.0,N,N,N,6,5
1.0,3.0,1960.0,185.0,2020.0,0,6,1,0.0,6,5,26.3,43.5,1.0,2.0,12.2,49.1,7.3,7.8,7,7,7,7,N
1.0,3.0,1960.0,185.0,2020.0,0,6,1,0.0,6,4,23.6,39.9,1.0,19.0,2.1,9.4,6.1,10.2,N,N,N,6,7
1.0,3.0,1956.0,169.0,2020.0,0,6,1,0.0,5,4,17.0,22.7,1.0,19.0,3.0,6.7,6.5,8.9,N,N,N,7,6
1.0,3.0,1956.0,169.0,2020.0,0,6,1,0.0,5,4,17.0,22.7,1.0,19.0,3.0,16.5,6.2,8.9,N,N,N,6,6
1.0,3.0,1954.0,103.0,2020.0,N,N,N,0.0,6,N,32.7,44.4,1.0,19.0,1.8,8.2,0.0,0.0,N,N,N,6,6
1.0,3.0,2008.0,389.0,2020.0,0,6,1,0.0,7,6,32.7,54.4,1.0,19.0,3.0,18.6,8.8,9.5,N,N,N,7,7
1.0,3.0,1978.0,100.0,2020.0,0,6,1,0.0,7,6,29.9,49.9,1.0,2.0,12.8,50.9,8.1,8.6,7,7,7,7,N
1.0,3.0,1959.0,100.0,2020.0,0,6,1,0.0,5,6,17.0,22.7,1.0,19.0,2.4,15.5,8.0,8.9,N,N,N,7,7
1.0,3.0,1959.0,100.0,2020.0,0,6,1,0.0,5,6,17.0,22.7,1.0,19.0,2.4,15.9,7.9,8.5,N,N,N,6,7
1.0,3.0,1958.0,100.0,2020.0,0,6,1,1970.0,7,4,32.7,44.4,1.0,19.0,1.5,8.5,5.8,9.0,N,N,N,7,7
1.0,3.0,1962.0,94.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,16.5,0.0,0.0,N,N,N,7,6
1.0,3.0,1964.0,270.0,2020.0,0,6,1,0.0,5,4,17.0,22.7,1.0,19.0,3.0,13.1,6.9,10.1,N,N,N,7,6
1.0,3.0,1964.0,148.0,2020.0,0,0,1,0.0,6,5,23.6,39.9,5.0,2.0,18.3,42.7,7.3,7.8,7,7,6,5,N
1.0,3.0,1928.0,4862.0,2020.0,0,6,1,1965.0,6,7,24.5,32.7,1.0,4.0,8.1,24.2,13.4,14.2,8,7,6,6,N
1.0,3.0,1958.0,3620.0,2020.0,0,6,1,0.0,6,4,33.6,56.2,1.0,2.0,12.2,61.0,9.1,10.1,7,6,6,5,N
1.0,3.0,1999.0,2087.0,2020.0,0,0,1,0.0,7,9,32.7,54.4,5.0,2.0,21.9,93.9,14.4,15.2,7,7,7,7,N
1.0,3.0,1927.0,3886.0,2020.0,0,6,1,1959.0,6,N,24.5,32.7,1.0,19.0,3.0,12.8,0.0,0.0,N,N,N,6,6
1.0,3.0,1927.0,2277.0,2020.0,0,6,1,1959.0,6,6,24.5,32.7,1.0,19.0,3.0,9.8,12.8,13.5,N,N,N,6,6
1.0,3.0,1927.0,2390.0,2020.0,0,6,1,1959.0,6,6,24.5,32.7,1.0,19.0,3.0,19.8,13.3,13.7,N,N,N,6,6
1.0,3.0,1959.0,2277.0,2020.0,0,6,1,0.0,7,6,32.7,44.4,1.0,19.0,3.0,6.7,12.8,19.8,N,N,N,7,7
1.0,3.0,1927.0,3372.0,2020.0,0,6,1,1963.0,6,9,24.5,32.7,1.0,19.0,2.4,10.4,13.8,14.6,N,N,N,7,7
1.0,3.0,1963.0,4144.0,2020.0,0,6,1,0.0,5,6,32.7,54.4,1.0,2.0,12.2,73.2,13.0,13.2,6,6,5,6,N
1.0,3.0,1963.0,3372.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,2.7,8.5,0.0,0.0,N,N,N,6,6
1.0,3.0,1985.0,1772.0,2020.0,0,1,1,0.0,7,8,32.7,54.4,5.0,2.0,39.6,256.0,13.4,14.0,7,7,7,6,N
1.0,3.0,1957.0,1733.0,2020.0,N,N,N,0.0,6,N,23.6,39.9,1.0,19.0,3.0,19.5,0.0,0.0,N,N,N,5,7
1.0,3.0,1957.0,3286.0,2020.0,0,6,1,0.0,6,9,23.6,39.9,1.0,19.0,3.0,25.9,19.0,19.9,N,N,N,7,7
1.0,3.0,1986.0,3286.0,2020.0,0,6,1,0.0,6,7,23.6,39.9,1.0,19.0,2.4,10.7,13.4,26.1,N,N,N,7,7
1.0,3.0,2003.0,608.0,2020.0,0,1,2,0.0,6,9,32.7,54.4,5.0,2.0,24.4,73.2,13.3,14.0,7,7,6,6,N
1.0,3.0,2003.0,608.0,2020.0,0,1,2,0.0,6,9,40.8,54.4,5.0,2.0,32.6,326.1,13.4,14.0,7,7,6,6,N
1.0,3.0,1941.0,1351.0,2020.0,0,6,1,0.0,6,4,23.6,39.0,3.0,2.0,11.0,11.0,7.3,7.9,7,6,6,7,N
1.0,3.0,1925.0,645.0,2020.0,0,6,1,1973.0,6,9,24.5,32.7,1.0,19.0,3.0,6.4,12.8,17.1,N,N,N,7,6
